Date,Open,High,Low,Close,Adj Close,Volume
10/12/2015,93.32,94.599998,92.669998,94.260002,94.160095,18449600
10/13/2015,93.660004,95.370003,93.550003,94.120003,94.020248,19480300
10/14/2015,94.080002,95.199997,93.610001,94.07,93.970299,19253400
10/15/2015,94.989998,96.300003,94.900002,95.959999,95.858292,27557500
10/16/2015,96.18,97.589996,95.349998,97.540001,97.436623,25412900
10/19/2015,97.18,98.57,96.919998,98.470001,98.365631,23729900
10/20/2015,98.730003,99.589996,96.559998,97,96.897194,30881800
10/21/2015,97.370003,98.18,96.470001,97.110001,97.007072,21917800
10/22/2015,97.790001,99.730003,97.550003,99.669998,99.564362,26392100
10/23/2015,101.910004,102.849998,100.160004,102.190002,102.081696,42809700
10/26/2015,102.199997,103.809998,101.550003,103.769997,103.660011,25961200
10/27/2015,102.940002,104.099998,102.400002,103.699997,103.590088,23795500
10/28/2015,103.900002,104.480003,102.919998,104.199997,104.089554,24081500
10/29/2015,103.959999,105.120003,103.519997,104.879997,104.768837,20316700
10/30/2015,104.510002,104.720001,101.650002,101.970001,101.861923,33487100
11/2/2015,101.720001,103.470001,101.18,103.309998,103.2005,24003900
11/3/2015,103.220001,103.650002,102.400002,102.580002,102.471275,21242300
11/4/2015,103.190002,104.139999,102.480003,103.940002,103.829834,43469300
11/5/2015,108.800003,110.650002,107.949997,108.760002,108.64473,63232900
11/6/2015,108.040001,108.739998,105.910004,107.099998,106.986481,35084300
11/9/2015,107,108.25,105.860001,106.489998,106.377129,26383500
11/10/2015,105.959999,108.150002,105.239998,107.910004,107.795631,25031700
11/11/2015,108.269997,109.870003,107.110001,109.010002,108.894463,25057100
11/12/2015,108.480003,109.389999,108,108.019997,107.90551,20924700
11/13/2015,107.709999,108.25,103.830002,103.949997,103.839821,30278400
11/16/2015,103.32,104.169998,100.470001,104.040001,103.929733,49309200
11/17/2015,104.620003,106.199997,104.139999,105.129997,105.01857,26807200
11/18/2015,105.800003,107.879997,105.389999,107.769997,107.655769,23836500
11/19/2015,107.360001,107.730003,105.949997,106.260002,106.147377,25520600
11/20/2015,106.839996,107.870003,106.620003,107.32,107.206253,22129600
11/23/2015,107.190002,107.470001,106.080002,106.949997,106.836639,19897200
11/24/2015,106,106.489998,104.389999,105.739998,105.627922,23577300
11/25/2015,106.330002,106.599998,105.099998,105.410004,105.298279,15150800
11/27/2015,105.779999,105.959999,104.860001,105.449997,105.338234,5913100
11/30/2015,105.839996,106.099998,103.75,104.239998,104.129517,20383200
12/1/2015,104.830002,107.150002,104.5,107.120003,107.00647,22781900
12/2/2015,107,107.919998,105.790001,106.07,105.957581,24429100
12/3/2015,106.269997,106.849998,103.349998,104.379997,104.269363,23236500
12/4/2015,104.809998,107.730003,104.110001,106.18,106.067459,21224700
12/7/2015,106.480003,106.830002,104.660004,105.610001,105.498062,15474900
12/8/2015,104,106.910004,103.949997,106.489998,106.377129,20401800
12/9/2015,106.18,106.440002,103.550003,104.599998,104.489136,23517300
12/10/2015,105.050003,106.400002,104.410004,105.419998,105.308266,17454300
12/11/2015,104.150002,104.339996,101.910004,102.120003,102.011765,26427700
12/14/2015,102.290001,104.739998,101.459999,104.660004,104.549072,24648100
12/15/2015,105.300003,105.800003,104.279999,104.550003,104.439194,21764300
12/16/2015,105.370003,107.089996,104.190002,106.790001,106.676819,22680500
12/17/2015,107.489998,107.75,106.129997,106.220001,106.107422,21675700
12/18/2015,106.080002,106.589996,103.970001,104.040001,103.929733,35994200
12/21/2015,104.910004,105.150002,103.599998,104.769997,104.658951,16138800
12/22/2015,105.220001,105.660004,104.809998,105.510002,105.39817,14597100
12/23/2015,105.889999,106.110001,103.860001,104.629997,104.519104,19599700
12/24/2015,104.739998,105.32,104.5,105.019997,104.908684,6501800
12/28/2015,105.019997,105.980003,104.529999,105.93,105.817726,13069700
12/29/2015,106.419998,107.739998,106.25,107.260002,107.146317,17179900
12/30/2015,107,107.25,106.059998,106.220001,106.107422,13115000
12/31/2015,106,106.169998,104.620003,104.660004,104.549072,18391100
1/4/2016,101.949997,102.239998,99.75,102.220001,102.111656,37912400
1/5/2016,102.889999,103.709999,101.669998,102.730003,102.621124,23258200
1/6/2016,101.129997,103.769997,100.900002,102.970001,102.860863,25096200
1/7/2016,100.5,101.43,97.300003,97.919998,97.816216,45172900
1/8/2016,99.879997,100.5,97.029999,97.330002,97.226845,35402300
1/11/2016,97.910004,98.599998,95.389999,97.510002,97.406654,29932400
1/12/2016,99,99.959999,97.550003,99.370003,99.264679,28395400
1/13/2016,100.580002,100.580002,95.209999,95.440002,95.338844,33410600
1/14/2016,95.849998,98.870003,92.449997,98.370003,98.265739,48658600
1/15/2016,93.980003,96.379997,93.540001,94.970001,94.869347,46132800
1/19/2016,96.529999,97.419998,93.919998,95.260002,95.159035,30998300
1/20/2016,92.830002,95,89.370003,94.349998,94.25,59051400
1/21/2016,94.910004,95.989998,92.620003,94.160004,94.060204,30518900
1/22/2016,96.410004,98.07,95.489998,97.940002,97.836197,30495400
1/25/2016,98.720001,99.480003,96.93,97.010002,96.907181,32482000
1/26/2016,97.760002,97.879997,95.660004,97.339996,97.236824,26877100
1/27/2016,97.790001,97.849998,94.230003,94.449997,94.349892,58699400
1/28/2016,107.199997,110.339996,104.809998,109.110001,108.994354,107475300
1/29/2016,108.989998,112.839996,108.839996,112.209999,112.091072,62739500
2/1/2016,112.269997,115.720001,112.010002,115.089996,114.96801,46132700
2/2/2016,114.800003,117.589996,113.199997,114.610001,114.488525,59778600
2/3/2016,115.269997,115.339996,109.75,112.690002,112.570564,56919300
2/4/2016,111.800003,111.940002,109.25,110.489998,110.372894,38890200
2/5/2016,109.510002,109.580002,103.18,104.07,103.959694,76894700
2/8/2016,100.410004,102.68,97.459999,99.75,99.644279,71229700
2/9/2016,97.139999,102.400002,96.82,99.540001,99.434502,62709000
2/10/2016,101.550003,103.25,100.239998,101,100.892952,45179400
2/11/2016,99.599998,105.110001,98.879997,101.910004,101.801987,43670600
2/12/2016,103.739998,104.239998,101.089996,102.010002,101.901886,36176800
2/16/2016,103.800003,103.93,100.239998,101.610001,101.502304,45687200
2/17/2016,102.019997,105.720001,100.400002,105.199997,105.088493,44073400
2/18/2016,105.800003,106,103.029999,103.470001,103.360336,29593500
2/19/2016,102.550003,105.019997,102.059998,104.57,104.459167,32404500
2/22/2016,105.489998,108.25,105.339996,107.160004,107.046425,35709700
2/23/2016,106.849998,107.470001,105.120003,105.459999,105.348221,25319300
2/24/2016,104.209999,106.949997,102.739998,106.879997,106.766716,34412400
2/25/2016,107.110001,108.07,105.610001,108.07,107.95546,29906300
2/26/2016,108.699997,109.449997,107.160004,107.919998,107.805618,26686200
2/29/2016,107.599998,108.910004,106.75,106.919998,106.806671,32779000
3/1/2016,107.830002,109.82,107.599998,109.82,109.703606,26817300
3/2/2016,109.68,110.550003,108.769997,109.949997,109.833466,25670200
3/3/2016,110.25,110.300003,108.540001,109.580002,109.46386,21353100
3/4/2016,110.050003,110.050003,107.93,108.389999,108.275116,24938900
3/7/2016,108.07,108.07,104.720001,105.730003,105.617943,31436400
3/8/2016,104.779999,107.370003,104.400002,105.93,105.817726,25617000
3/9/2016,106.699997,107.510002,105.489998,107.510002,107.396057,20493300
3/10/2016,107.910004,108.660004,105.769997,107.32,107.206253,24854300
3/11/2016,108.480003,109.419998,107.919998,109.410004,109.294044,20697600
3/14/2016,109.279999,110.330002,108.769997,109.889999,109.773529,17249400
3/15/2016,109.110001,110.830002,108.839996,110.669998,110.552704,17618500
3/16/2016,110.489998,112.5,110.099998,112.18,112.061104,24744800
3/17/2016,112.150002,112.690002,110.730003,111.019997,110.902328,24241200
3/18/2016,111.559998,112.419998,110.269997,111.449997,111.331871,36256900
3/21/2016,111.660004,112.370003,111.029999,111.849998,111.731453,18448000
3/22/2016,111.360001,112.879997,111.169998,112.25,112.131027,19001100
3/23/2016,112.010002,113.190002,112,112.540001,112.420723,18562000
3/24/2016,112.129997,113.089996,111.68,113.050003,112.930183,17839100
3/28/2016,113.32,114.589996,112.949997,113.690002,113.569504,21351800
3/29/2016,113.830002,116.32,113.639999,116.139999,116.016907,29825300
3/30/2016,116.730003,116.989998,114.360001,114.699997,114.57843,33235200
3/31/2016,114.699997,115.010002,113.769997,114.099998,113.979065,21207500
4/1/2016,113.75,116.169998,113.349998,116.059998,115.936989,24760500
4/4/2016,114.07,114.550003,111.610001,112.550003,112.43071,48487900
4/5/2016,112.110001,113.32,111.900002,112.220001,112.101059,22962400
4/6/2016,112.470001,113.809998,112.419998,113.709999,113.589478,20814600
4/7/2016,113.790001,114.889999,113.07,113.639999,113.519554,20714500
4/8/2016,114.25,114.330002,109.900002,110.629997,110.512741,48497800
4/11/2016,110.699997,110.910004,108.769997,108.989998,108.874481,39762300
4/12/2016,109.339996,111.160004,108.989998,110.610001,110.492767,26248100
4/13/2016,112.230003,112.650002,106.519997,110.510002,110.392876,88227400
4/14/2016,110.620003,112.040001,110.260002,110.839996,110.722519,28473300
4/15/2016,110.790001,110.970001,109.199997,109.639999,109.523796,20922800
4/18/2016,109.739998,110.809998,109.199997,110.449997,110.332932,21167200
4/19/2016,111.099998,112.449997,109.160004,112.290001,112.170982,30210500
4/20/2016,112.43,113.269997,111.559998,112.419998,112.300842,21027900
4/21/2016,112.550003,114.040001,112.309998,113.440002,113.319771,20875200
4/22/2016,111.209999,111.75,109.010002,110.559998,110.442818,38458200
4/25/2016,109.870003,110.669998,109.07,110.099998,109.983307,21017900
4/26/2016,110.489998,110.5,108.150002,108.760002,108.64473,22521500
4/27/2016,107.940002,108.940002,106.309998,108.889999,108.77459,52213100
4/28/2016,119.580002,120.790001,116.230003,116.730003,116.606285,87110100
4/29/2016,116.82,117.839996,115.839996,117.580002,117.455383,37140600
5/2/2016,117.830002,118.730003,116.57,118.57,118.444328,28095200
5/3/2016,117.519997,118.160004,117.019997,117.43,117.305534,24117500
5/4/2016,116.610001,118.300003,116.57,118.059998,117.934868,23448400
5/5/2016,118.040001,118.980003,117.25,117.809998,117.685135,22056700
5/6/2016,117.160004,119.639999,117.110001,119.489998,119.36335,26395600
5/9/2016,119.540001,120.279999,118.900002,119.239998,119.113617,21138100
5/10/2016,119.620003,120.5,119,120.5,120.372284,23220000
5/11/2016,120.410004,121.080002,119.419998,119.519997,119.393318,22038400
5/12/2016,119.980003,120.839996,118.900002,120.279999,120.152512,22035500
5/13/2016,120.379997,120.639999,119.68,119.809998,119.683014,18124300
5/16/2016,119.379997,119.610001,117.349998,118.669998,118.54422,31247800
5/17/2016,118.82,119.010002,117.199997,117.349998,117.225624,21328600
5/18/2016,116.800003,118.269997,116.730003,117.650002,117.525307,21642300
5/19/2016,117.050003,117.489998,115.879997,116.809998,116.686195,20544100
5/20/2016,116.959999,117.989998,116.949997,117.349998,117.225624,18944800
5/23/2016,117.419998,117.599998,115.940002,115.970001,115.847084,20441000
5/24/2016,116.239998,117.730003,116.120003,117.699997,117.575249,20183600
5/25/2016,118.129997,118.669998,117.379997,117.889999,117.765053,20019800
5/26/2016,118.239998,119.760002,117.919998,119.470001,119.343376,18481300
5/27/2016,119.559998,119.849998,119.010002,119.379997,119.253471,13493600
5/31/2016,119.459999,120.099998,118.120003,118.809998,118.684074,23547600
6/1/2016,118.5,119.080002,117.82,118.779999,118.654106,15029500
6/2/2016,118.690002,119.440002,118.220001,118.93,118.803947,13228300
6/3/2016,118.980003,118.980003,117.860001,118.470001,118.344437,14135100
6/6/2016,118.620003,119.43,118.360001,118.790001,118.664093,12744700
6/7/2016,119.239998,119.300003,117.669998,117.760002,117.635193,17103000
6/8/2016,117.760002,118.599998,117.269997,118.389999,118.264519,14505600
6/9/2016,118.129997,118.68,117.709999,118.559998,118.434334,13859200
6/10/2016,117.540001,118.110001,116.260002,116.620003,116.496399,18510800
6/13/2016,115,115.480003,113.309998,113.949997,113.829224,31718200
6/14/2016,114.07,114.949997,113.580002,114.940002,114.818176,17618500
6/15/2016,115.300003,115.440002,114.07,114.599998,114.478539,19819400
6/16/2016,113.870003,114.5,112.940002,114.389999,114.268761,19236300
6/17/2016,114.419998,114.43,112.559998,113.019997,112.900208,24644300
6/20/2016,113.769997,114.720001,112.75,113.370003,113.24984,20785400
6/21/2016,114.120003,115.209999,113.970001,114.379997,114.258766,19166300
6/22/2016,114.650002,114.739998,113.610001,113.910004,113.789268,14846300
6/23/2016,114.370003,115.089996,113.540001,115.080002,114.958031,16176900
6/24/2016,111.010002,113.68,111,112.080002,111.961212,40643100
6/27/2016,111.57,111.57,108.230003,108.970001,108.854507,36130400
6/28/2016,110.629997,112.75,110.550003,112.699997,112.580551,26813800
6/29/2016,113.370003,114.25,113.040001,114.160004,114.039009,20968300
6/30/2016,114.669998,115.18,113.669998,114.279999,114.158875,23192700
7/1/2016,114.199997,115.129997,113.809998,114.190002,114.068977,14980000
7/5/2016,113.940002,114.199997,112.970001,114.199997,114.078957,14207000
7/6/2016,113.360001,116.790001,112.970001,116.699997,116.576309,24337600
7/7/2016,116.629997,116.970001,115.360001,115.849998,115.727211,16630200
7/8/2016,116.43,117.5,115.849998,117.239998,117.115738,18142600
7/11/2016,117.709999,118.699997,117.5,117.870003,117.745071,17711600
7/12/2016,118.629997,118.720001,117.57,117.93,117.805008,15217700
7/13/2016,118.389999,118.400002,116.68,116.779999,116.656227,16207700
7/14/2016,117.5,117.639999,116.699997,117.290001,117.165688,14579700
7/15/2016,117.739998,118.279999,116.580002,116.860001,116.736145,16646000
7/18/2016,117.32,119.610001,116.889999,119.370003,119.243484,20868400
7/19/2016,118.989998,120.849998,118.660004,120.610001,120.48217,21541300
7/20/2016,121.25,122.199997,120.559998,121.919998,121.790779,20046500
7/21/2016,121.919998,122.099998,120.25,120.610001,120.48217,17801700
7/22/2016,119.900002,121.010002,119.309998,121,120.87175,18422400
7/25/2016,121.389999,121.849998,117.779999,121.629997,121.501083,18487400
7/26/2016,122,122.07,120.75,121.220001,121.091522,17612000
7/27/2016,122.419998,125,121.510002,123.339996,123.209267,52654200
