Date,Forecast,Lower_CI,Upper_CI
2023-03-13,225.9635213539683,56.61031348015253,395.31672922778404
2023-03-14,226.0077451607545,56.29361696507364,395.72187335643537
2023-03-15,226.101573965909,56.026605750234665,396.1765421815833
2023-03-16,226.14618610111677,55.711398634783265,396.5809735674502
2023-03-17,226.23962961784503,55.44510463783426,397.0341545978558
2023-03-20,226.28462402528208,55.131365451805095,397.4378825987591
2023-03-21,226.37768826236604,54.86577924256151,397.8895972821705
2023-03-22,226.42305898028965,54.55348694938287,398.29263101119636
2023-03-23,226.51574985280095,54.28859934272161,398.7429003628803
2023-03-24,226.56149101244506,53.977733327718326,399.1452486971717
2023-03-27,226.65381434320673,53.71353537483641,399.594093311577
2023-03-28,226.6999201673318,53.40407543391043,399.99576490075316
2023-03-29,226.7918816883567,53.1405584139511,400.44320496276225
2023-03-30,226.83834648982247,52.83248474266134,400.8442082369836
2023-03-31,226.92995184372967,52.56964015469067,401.2902635327686
2023-04-03,226.9767700240898,52.26293333771436,401.69060671046526
2023-04-04,227.06802476549862,52.000752893030366,402.1352966379668
2023-04-05,227.11519081361763,51.695393893988744,402.5349877332465
2023-04-06,227.2061004105201,51.43386950874853,402.97833131229163
2023-04-07,227.2536089012117,51.1298396603814,403.37737814204195
2023-04-10,227.3441787363235,50.86896344853021,403.8193940241168
2023-04-11,227.39202432901004,50.56624444320413,404.2178042148159
2023-04-12,227.48225970110056,50.306008709692904,404.6585106925082
2023-04-13,227.53043713849368,50.004582590228495,405.0562916867588
2023-04-14,227.62034326369513,49.74497982450597,405.49570670288426
2023-04-17,227.66884737049665,49.44482897531124,405.8928657656821
2023-04-18,227.75842938359278,49.18585184507825,406.33100692210735
2023-04-19,227.80725506521617,48.88695898357467,406.7275511468576
2023-04-20,227.89651802091103,48.628600328788366,407.16443571303364
2023-04-21,227.94566026222253,48.33094849711777,407.5603720273273
2023-04-24,228.03460913638926,48.073201324234496,407.996016948544
2023-04-25,228.08406300046892,47.77677388123507,408.39135211970273
2023-04-26,228.1727026913793,47.51963135768118,408.8257740250774
2023-04-27,228.22246331830107,47.22441197112142,409.22051466548066
2023-04-28,228.3107986478356,46.96786741998125,409.6537298756899
2023-05-01,228.3608612534666,46.6738400590415,410.04788244789165
2023-05-02,228.448896968306,46.41788695395349,410.4799069826585
2023-05-03,228.49925684312447,46.12503588194542,410.87347780430343
