Date,Forecast,Lower_CI,Upper_CI
2022-05-03,117.01091231744091,107.90047274815916,126.12135188672265
2022-05-04,117.11485627499127,106.85656740658617,127.37314514339637
2022-05-05,117.11900270909926,106.37606387591732,127.8619415422812
2022-05-06,117.20807226738529,105.71065189493376,128.70549263983682
2022-05-09,117.21533771624456,105.31757212293431,129.11310330955482
2022-05-10,117.3022552443655,104.83106808781372,129.77344240091728
2022-05-11,117.31154881215754,104.47400197380686,130.1490956505082
2022-05-12,117.39649511789106,104.09029322198835,130.70269701379377
2022-05-13,117.4077094396821,103.75824012736174,131.05717875200244
2022-05-16,117.49078378961329,103.43961349871093,131.54195408051564
2022-05-17,117.50382253827183,103.12885815578983,131.87878692075384
2022-05-18,117.58511878120879,102.85405775107844,132.31617981133914
2022-05-19,117.59989049317049,102.56245698491506,132.63732400142592
2022-05-20,117.67949777034511,102.31865723465121,133.04033830603902
2022-05-23,117.69591556756612,102.0444142168231,133.34741691830914
2022-05-24,117.77391855130779,101.82350396934402,133.72433313327156
2022-05-25,117.79189991117205,101.56494169914075,134.01885812320336
2022-05-26,117.86837902896177,101.36158739965806,134.37517065826546
2022-05-27,117.88784556593072,101.11714248819112,134.65854864367031
2022-05-30,117.96287721320677,100.92770938677668,134.99804503963685
2022-05-31,117.98375447141655,100.69595620454359,135.2715527382895
2022-06-01,118.05741121371142,100.51788151958371,135.5969409078391
2022-06-02,118.07962846996794,100.29754555632292,135.86171138361297
2022-06-03,118.15197923491172,100.12896281572945,136.17499565409398
2022-06-06,118.17546931156205,99.91892004619555,136.43201857692856
2022-06-07,118.24657957126009,99.7584280998372,136.73473104268297
2022-06-08,118.27127865844501,99.55769504562778,136.98486227126224
2022-06-09,118.34121060271247,99.40421263526021,137.2782085701647
2022-06-10,118.36705808953015,99.21193186094675,137.52218431811355
2022-06-13,118.435870790442,99.06460390149135,137.80713767939267
2022-06-14,118.46280910457567,98.88002818305439,138.04559002609693
2022-06-15,118.5305586727672,98.73816392124967,138.32295342428472
2022-06-16,118.55853312815293,98.56064094345392,138.55642531285193
2022-06-17,118.62527286128464,98.4236721487152,138.82687357385407
2022-06-20,118.6542315134158,98.25263063523069,139.0558323916009
2022-06-21,118.72001203719518,98.1200826281127,139.31994144627765
2022-06-22,118.74990554568087,97.95502023152825,139.54479085983348
2022-06-23,118.81477494781458,97.82649130854696,139.8030585870822
2022-06-24,118.84555644582849,97.66696427139306,140.0241486202639
2022-06-27,118.90956040325902,97.54211073940756,140.2770100671105
2022-06-28,118.941185373533,97.38772518329476,140.49464556377126
2022-06-29,119.00436727329667,97.2662502247303,140.74248432186303
2022-06-30,119.03679343033119,97.11665486419514,140.95693199646723
2022-07-01,119.09919448435718,96.99830007721171,141.20008889150265
2022-07-04,119.13238166253689,96.85318014456266,141.41158318051112
2022-07-05,119.19404101669123,96.73771899264048,141.65036304074198
2022-07-06,119.22795106400946,96.59679117431313,141.8591109537058
2022-07-07,119.28890590167214,96.48402382813893,142.09378797520534
2022-07-08,119.32350257878346,96.34703203732975,142.29997312023718
2022-07-11,119.38378821923313,96.23678125252451,142.53079518594174
2022-07-12,119.4190371035665,96.10349308948841,142.7345811176446
2022-07-13,119.47868709543272,95.99560086941699,142.96177332144845
2022-07-14,119.5145554901118,95.86580464602982,143.16330633419378
2022-07-15,119.5736017001425,95.76012950974082,143.38707389054417
2022-07-18,119.61005854747204,95.63363173716773,143.58648535777633
2022-07-19,119.66853124485058,95.53004646083416,143.807016028867
2022-07-20,119.70554704413985,95.40666971798274,144.00442437029696
2022-07-21,119.76347498057524,95.30505945182082,144.22189050932963
2022-07-22,119.80102171008134,95.18464056783034,144.41740285233234
2022-07-25,119.85843219588324,95.0849012542834,144.63196313748307
2022-07-26,119.89648323866749,94.96728975098341,144.82567672635153
2022-07-27,119.95340221500733,94.86932678713545,145.0374776428792
2022-07-28,119.99193228850869,94.75438353764343,145.22948103937392
2022-07-29,120.04838439605827,94.65811063743541,145.43865815468112
2022-08-01,120.08736948519751,94.54570670528375,145.62903226511125
2022-08-02,120.14337812932645,94.45104492650778,145.8357113321451
2022-08-03,120.18279542296392,94.34106055628081,146.02453028964703
2022-08-04,120.23838283566862,94.24793746444402,146.2288282068932
2022-08-05,120.2782106662475,94.14026120018741,146.4161601323076
2022-08-08,120.33339796497549,94.0486101467968,146.6181857831542
2022-08-09,120.37361575119104,93.94313805870071,146.80409344368135
2022-08-10,120.42842299471623,93.85289755575741,147.00394843367502
2022-08-11,120.46901118705902,93.7495325590259,147.18848981509214
2022-08-12,120.52345742855584,93.66064573484405,147.38626912226763
2022-08-15,120.56439745758519,93.55929698741647,147.5694979277539
2022-08-16,120.61850079504194,93.47171111151683,147.76529047856704
2022-08-17,120.6597750222524,93.37229347953817,147.94725656496664
2022-08-18,120.71355264635727,93.28595954647345,148.1411457462411
2022-08-19,120.75514431750842,93.18839312822516,148.3218955067917
2022-08-22,120.80861255713486,93.1032654918912,148.51395962237854
2022-08-23,120.85050575792079,93.00747519237682,148.69353632346474
2022-08-24,120.90368012333253,92.92351124374024,148.88384900292482
2022-08-25,120.94585973727361,92.82942639333731,149.0622930812099
2022-08-26,120.99875496116378,92.74658627563461,149.25092364669294
2022-08-29,121.04120662960956,92.65414028722721,149.42827297199193
2022-08-30,121.09383670608234,92.57238664361341,149.61528676855127
2022-08-31,121.13654679021958,92.48151670345,149.79157687698915
2022-09-01,121.18892501181762,92.40081445283728,149.97703557079794
2022-09-02,121.23188055658294,92.31146124104959,150.1522998721163
