Date,Forecast,Lower_CI,Upper_CI
2023-03-21,306.40503848652884,221.08180891863012,391.72826805442753
2023-03-22,306.53027351884896,221.03596270123995,392.02458433645796
2023-03-23,306.6538329826204,220.98870790589874,392.318958059342
2023-03-24,306.7790222204878,220.9433260099712,392.6147184310044
2023-03-27,306.9026262271177,220.89662162784413,392.9086308263913
2023-03-28,307.02777213951384,220.8516993390056,393.20384494002207
2023-03-29,307.1514182874998,220.8055359008641,393.49730067413543
2023-03-30,307.27652321029245,220.76106852806987,393.79197789251504
2023-03-31,307.40020922760755,220.71543684608588,394.0849816091293
2023-04-03,307.5252753707276,220.67141972413268,394.3791310173226
2023-04-04,307.6489991078399,220.62631088045214,394.6716873352277
2023-04-05,307.77402856207107,220.58273937228043,394.96531775186173
2023-04-06,307.89778798533945,220.53814470813802,395.2574312625408
2023-04-07,308.02278272874184,220.49501420693682,395.55055125054685
2023-04-10,308.1465759141679,220.45092531228423,395.84222651605154
2023-04-11,308.2715378181559,220.40823124341046,396.1348443929013
2023-04-12,308.3953629454723,220.36463994703107,396.42608594391356
2023-04-13,308.520293780564,220.32237776975478,396.7182097913731
2023-04-14,308.6441491276422,220.27927612984152,397.00902212544287
2023-04-17,308.76905056889916,220.2374413389278,397.3006597988705
2023-04-18,308.8929345064582,220.1948216340995,397.5910473788169
2023-04-19,309.01780813863206,220.15340976123747,397.88220651602666
2023-04-20,309.1417191252326,220.111264481972,398.1721737684932
2023-04-21,309.2665664476341,220.07027109706044,398.46286179820777
2023-04-24,309.3905030249427,220.02859293752346,398.7524131123619
2023-04-25,309.51532545604795,219.98801364982208,399.04263726227384
2023-04-26,309.63928624435636,219.94679550007157,399.33177698864114
2023-04-27,309.76408512616524,219.9066259592264,399.6215442931041
2023-04-28,309.8880688201514,219.86586089777416,399.9102767425286
2023-05-01,310.01284542231065,219.82609679472594,400.1995940498953
2023-05-02,310.1368507870281,219.78577808143774,400.48792349261845
2023-05-03,310.2616063107322,219.74641514921979,400.7767974722446
2023-05-04,310.38563217781603,219.70653621853805,401.064728137094
2023-05-05,310.5103677594977,219.66757023297177,401.3531652860236
2023-05-08,310.6344130235746,219.62812468744386,401.64070135970536
2023-05-09,310.75912973839644,219.5895514677384,401.9287080090545
2023-05-10,310.88319335368874,219.55053307183604,402.21585363554146
2023-05-11,311.0078922188466,219.5123484810984,402.50343595659484
2023-05-12,311.1319731959592,219.4737511553135,402.79019523660486
2023-05-15,311.2566551738074,219.43595110097533,403.0773592466395
2023-05-16,311.38075257668766,219.39776891617808,403.3637362371972
2023-05-17,311.5054185776959,219.36034935034507,403.6504878050467
2023-05-18,311.62953152075806,219.32257652239272,403.93648651912343
2023-05-19,311.7541824063083,219.28553344212102,404.22283137049556
2023-05-22,311.8783100517125,219.24816432670355,404.50845577672146
2023-05-23,312.002946636746,219.21149377420994,404.79439949928206
2023-05-24,312.1270881918239,219.17452286192167,405.0796535217261
2023-05-25,312.25171124734464,219.13822092473038,405.3652015699589
2023-05-26,312.37586596216426,219.10164283635714,405.65008908797137
2023-05-29,312.50047621760825,219.06570564738962,405.9352467878269
2023-05-30,312.6246433826696,219.02951512939944,406.21977163593976
2023-05-31,312.74924152814555,218.9939388670095,406.5045441892816
2023-06-01,312.87342047220113,218.95813078723876,406.7887101571635
2023-06-02,312.998007160611,218.92291167519866,407.07310264602336
2023-06-05,313.1221972486031,218.8874810187225,407.3569134784836
2023-06-06,313.2467730976479,218.85261532616266,407.6409308691332
2023-06-07,313.3709737287577,218.81755719134244,407.9243902661729
2023-06-08,313.49553932283567,218.78304123264897,408.2080374130224
2023-06-09,313.6197499286369,218.74835082734654,408.49114902992727
2023-06-12,313.7443058206386,218.7141809620191,408.7744306792581
2023-06-13,313.8685258633516,218.6798535999717,409.05719812673146
2023-06-14,313.9930725763589,218.64602623244588,409.3401189202719
2023-06-15,314.11730154719805,218.6120573297926,409.62254576460356
2023-06-16,314.24183957609114,218.57856890922872,409.9051102429535
2023-06-19,314.36607699370165,218.54495398118158,410.18720000622176
2023-06-20,314.49060680667947,218.51180100122303,410.4694126121359
2023-06-21,314.6148522156585,218.47853565887678,410.7511687724403
2023-06-22,314.73937425567743,218.44571465738073,411.0330338539742
2023-06-23,314.86362722517504,218.41279460465358,411.3144598456965
2023-06-26,314.98814191130964,218.38030216339607,411.59598165922324
2023-06-27,315.11240203370477,218.34772319409572,411.87708087331384
2023-06-28,315.23690976243546,218.31555593845354,412.1582635864173
2023-06-29,315.36117665208377,218.28331393346272,412.4390393707048
2023-06-30,315.48567779851504,218.25146853207443,412.7198870649557
2023-07-03,315.6099510905641,218.21955945665044,413.0003427244777
2023-07-04,315.73444600957674,218.18803262105754,413.2808593980959
2023-07-05,315.85872535884465,218.15645252223985,413.5609981954495
2023-07-06,315.9832143861864,218.12524100651174,413.841187765861
2023-07-07,316.10749946610173,218.09398601063356,414.1210129215699
2023-07-10,316.23198291941856,218.06308661097614,414.40087922786097
2023-07-11,316.35627342101685,218.0321529212746,414.6803939207591
2023-07-12,316.4807516008292,218.0015624756254,414.959940726033
2023-07-13,316.6050472318035,217.9709463699455,415.23914809366147
2023-07-14,316.7295204224293,217.9406617575561,415.5183790873025
2023-07-17,316.8538209062322,217.91035958614503,415.7972822263194
2023-07-18,316.9782893766605,217.88037772715262,416.07620102616835
2023-07-19,317.1025944516546,217.85038591053973,416.3548029927695
2023-07-20,317.22705845637216,217.82070376552937,416.6334131472149
2023-07-21,317.3513678750261,217.79101879248765,416.9117169575645
2023-07-24,317.4758276547991,217.76163336204544,417.19002194755274
2023-07-25,317.60014118292685,217.73225178763147,417.4680305782223
2023-07-26,317.72459696554074,217.70316011189107,417.7460338191904
2023-07-27,317.84891438158246,217.67407855555965,418.02375020760525
2023-07-28,317.9733663825418,217.6452777137421,418.3014550513416
2023-07-31,318.0976874768828,217.6164928575319,418.5788820962337
2023-08-01,318.22213590007334,217.5879799674807,418.856291832666
2023-08-02,318.34646047440026,217.5594885542682,419.13343239453235
