,Date,Forecast,Lower_CI,Upper_CI
1957,2022-10-11,300.0297388470189,250.75267345253266,349.3068042415051
1958,2022-10-12,300.1819491668519,250.66282739151038,349.7010709421934
1959,2022-10-13,300.33415949394015,250.5736731307034,350.0946458571769
1960,2022-10-14,300.48636981487266,250.48520017559974,350.4875394541456
1961,2022-10-17,300.638580141028,250.39739828459167,350.8797619974643
1962,2022-10-18,300.790790462752,250.31025741768627,351.2713235078177
1963,2022-10-19,300.9430007882358,250.2237677676614,351.6622338088102
1964,2022-10-20,301.0952111105296,250.13791972172865,352.0525024993305
1965,2022-10-21,301.24742143552993,250.0527038826095,352.4421389884503
1966,2022-10-24,301.3996317582339,249.96811103962122,352.8311524768466
1967,2022-10-25,301.55184208288625,249.88413218258742,353.2195519831851
1968,2022-10-26,301.70405240588553,249.80075847979765,353.6073463319734
1969,2022-10-27,301.85626273028737,249.71798128684347,353.99454417373124
1970,2022-10-28,302.0084730534992,249.63579212960875,354.38115397738966
1971,2022-10-31,302.16068337772066,249.5541827095302,354.7671840459111
1972,2022-11-01,302.3128937010855,249.47314489028497,355.15264251188603
1973,2022-11-02,302.46510402517714,249.39267070054845,355.5375373498058
1974,2022-11-03,302.6173143486521,249.3127523234132,355.921876373891
1975,2022-11-04,302.7695246726503,249.2333820974112,356.30566724788935
1976,2022-11-07,302.9217349962045,249.154552507963,356.68891748444605
1977,2022-11-08,303.0739453201354,249.07625618721147,357.07163445305935
1978,2022-11-09,303.2261556437467,248.99848590699185,357.4538253805016
1979,2022-11-10,303.37836596762924,248.92123457786616,357.83549735739234
1980,2022-11-11,303.53057629128165,248.84449524324248,358.2166573393208
1981,2022-11-14,303.68278661512926,248.7682610778866,358.59731215237196
1982,2022-11-15,303.8349969388113,248.69252538291897,358.9774684947036
1983,2022-11-16,303.98720726263383,248.61728158399814,359.3571329412695
1984,2022-11-17,304.1394175863372,248.54252322699645,359.7363119456779
1985,2022-11-18,304.2916279101416,248.46824397599195,360.11501184429125
1986,2022-11-21,304.4438382338602,248.3944376094763,360.4932388582441
1987,2022-11-22,304.59604855765167,248.32109801825038,360.87099909705296
1988,2022-11-23,304.74825888138133,248.248219202055,361.24829856070767
1989,2022-11-25,304.9004692051634,248.17579526743623,361.6251431428906
1990,2022-11-28,305.052679528901,248.10382042471818,362.0015386330839
1991,2022-11-29,305.2048898526764,248.03228898588208,362.3774907194707
1992,2022-11-30,305.35710017641975,247.96119536181982,362.7530049910197
1993,2022-12-01,305.5093105001903,247.89053406025673,363.12808694012386
1994,2022-12-02,305.66152082393774,247.82029968323945,363.502741964636
1995,2022-12-05,305.81373114770474,247.75048692512135,363.87697537028816
1996,2022-12-06,305.96594147145515,247.68109057024935,364.25079237266095
1997,2022-12-07,306.11815179521966,247.612105491023,364.62419809941633
1998,2022-12-08,306.27036211897223,247.54352664575282,364.99719759219164
1999,2022-12-09,306.4225724427349,247.47534907679983,365.36979580867
2000,2022-12-12,306.574782766489,247.4075679085831,365.7419976243949
2001,2022-12-13,306.7269930902504,247.34017834580263,366.11380783469815
2002,2022-12-14,306.8792034140056,247.27317567157894,366.48523115643223
2003,2022-12-15,307.031413737766,247.20655524575935,366.8562722297727
2004,2022-12-16,307.183624061522,247.1403125031756,367.22693561986836
2005,2022-12-19,307.3358343852817,247.07444295203226,367.5972258185312
2006,2022-12-20,307.4880447090383,247.00894217227085,367.9671472458058
2007,2022-12-21,307.6402550327976,246.94380581403772,368.3367042515575
2008,2022-12-22,307.79246535655454,246.8790295961449,368.7059011169642
